group,Date,day_of_week,interval,interval_cct
B,2025-08-11,Monday,01:00,329.89
B,2025-08-11,Monday,01:30,329.89
B,2025-08-11,Monday,02:00,329.89
B,2025-08-11,Monday,02:30,329.89
B,2025-08-11,Monday,03:00,329.89
B,2025-08-11,Monday,03:30,329.89
B,2025-08-11,Monday,04:00,329.89
B,2025-08-11,Monday,04:30,329.89
B,2025-08-11,Monday,05:00,329.89
B,2025-08-11,Monday,05:30,329.89
B,2025-08-11,Monday,06:00,329.89
B,2025-08-11,Monday,06:30,329.89
B,2025-08-11,Monday,07:00,281.12
B,2025-08-11,Monday,07:30,285.23
B,2025-08-11,Monday,08:00,282.96
B,2025-08-11,Monday,08:30,299.89
B,2025-08-11,Monday,09:00,306.71
B,2025-08-11,Monday,09:30,320.63
B,2025-08-11,Monday,10:00,328.88
B,2025-08-11,Monday,10:30,337.9
B,2025-08-11,Monday,11:00,339.47
B,2025-08-11,Monday,11:30,341.26
B,2025-08-11,Monday,12:00,337.35
B,2025-08-11,Monday,12:30,344.8
B,2025-08-11,Monday,13:00,344.53
B,2025-08-11,Monday,13:30,338.21
B,2025-08-11,Monday,14:00,336.99
B,2025-08-11,Monday,14:30,339.59
B,2025-08-11,Monday,15:00,341.82
B,2025-08-11,Monday,15:30,343.77
B,2025-08-11,Monday,16:00,342.29
B,2025-08-11,Monday,16:30,352.15
B,2025-08-11,Monday,17:00,347.93
B,2025-08-11,Monday,17:30,350.26
B,2025-08-11,Monday,18:00,350.74
B,2025-08-11,Monday,18:30,341.52
B,2025-08-11,Monday,19:00,352.61
B,2025-08-11,Monday,19:30,338.78
B,2025-08-11,Monday,20:00,335.91
B,2025-08-11,Monday,20:30,327.27
B,2025-08-11,Monday,21:00,330.46
B,2025-08-11,Monday,21:30,335.4
B,2025-08-11,Monday,22:00,319.83
B,2025-08-11,Monday,22:30,312.59
B,2025-08-11,Monday,23:00,300.93
B,2025-08-11,Monday,23:30,297.46
B,2025-08-12,Tuesday,00:00,306.18
B,2025-08-12,Tuesday,00:30,312.0
B,2025-08-12,Tuesday,01:00,329.92
B,2025-08-12,Tuesday,01:30,329.92
B,2025-08-12,Tuesday,02:00,329.92
B,2025-08-12,Tuesday,02:30,329.92
B,2025-08-12,Tuesday,03:00,329.92
B,2025-08-12,Tuesday,03:30,329.92
B,2025-08-12,Tuesday,04:00,329.92
B,2025-08-12,Tuesday,04:30,329.92
B,2025-08-12,Tuesday,05:00,329.92
B,2025-08-12,Tuesday,05:30,329.92
B,2025-08-12,Tuesday,06:00,329.92
B,2025-08-12,Tuesday,06:30,329.92
B,2025-08-12,Tuesday,07:00,270.08
B,2025-08-12,Tuesday,07:30,295.29
B,2025-08-12,Tuesday,08:00,277.77
B,2025-08-12,Tuesday,08:30,306.9
B,2025-08-12,Tuesday,09:00,303.97
B,2025-08-12,Tuesday,09:30,322.18
B,2025-08-12,Tuesday,10:00,316.25
B,2025-08-12,Tuesday,10:30,329.06
B,2025-08-12,Tuesday,11:00,333.26
B,2025-08-12,Tuesday,11:30,333.91
B,2025-08-12,Tuesday,12:00,342.15
B,2025-08-12,Tuesday,12:30,342.98
B,2025-08-12,Tuesday,13:00,342.7
B,2025-08-12,Tuesday,13:30,340.74
B,2025-08-12,Tuesday,14:00,335.13
B,2025-08-12,Tuesday,14:30,344.08
B,2025-08-12,Tuesday,15:00,335.55
B,2025-08-12,Tuesday,15:30,340.84
B,2025-08-12,Tuesday,16:00,347.39
B,2025-08-12,Tuesday,16:30,345.57
B,2025-08-12,Tuesday,17:00,348.88
B,2025-08-12,Tuesday,17:30,349.97
B,2025-08-12,Tuesday,18:00,343.7
B,2025-08-12,Tuesday,18:30,339.71
B,2025-08-12,Tuesday,19:00,338.73
B,2025-08-12,Tuesday,19:30,340.11
B,2025-08-12,Tuesday,20:00,333.3
B,2025-08-12,Tuesday,20:30,326.15
B,2025-08-12,Tuesday,21:00,327.37
B,2025-08-12,Tuesday,21:30,327.64
B,2025-08-12,Tuesday,22:00,332.52
B,2025-08-12,Tuesday,22:30,313.82
B,2025-08-12,Tuesday,23:00,313.06
B,2025-08-12,Tuesday,23:30,299.79
B,2025-08-13,Wednesday,00:00,306.59
B,2025-08-13,Wednesday,00:30,294.74
B,2025-08-13,Wednesday,01:00,349.39
B,2025-08-13,Wednesday,01:30,349.39
B,2025-08-13,Wednesday,02:00,349.39
B,2025-08-13,Wednesday,02:30,349.39
B,2025-08-13,Wednesday,03:00,349.39
B,2025-08-13,Wednesday,03:30,349.39
B,2025-08-13,Wednesday,04:00,349.39
B,2025-08-13,Wednesday,04:30,349.39
B,2025-08-13,Wednesday,05:00,349.39
B,2025-08-13,Wednesday,05:30,349.39
B,2025-08-13,Wednesday,06:00,349.39
B,2025-08-13,Wednesday,06:30,349.39
B,2025-08-13,Wednesday,07:00,254.42
B,2025-08-13,Wednesday,07:30,296.67
B,2025-08-13,Wednesday,08:00,290.65
B,2025-08-13,Wednesday,08:30,309.32
B,2025-08-13,Wednesday,09:00,307.23
B,2025-08-13,Wednesday,09:30,313.43
B,2025-08-13,Wednesday,10:00,317.74
B,2025-08-13,Wednesday,10:30,333.07
B,2025-08-13,Wednesday,11:00,334.68
B,2025-08-13,Wednesday,11:30,335.26
B,2025-08-13,Wednesday,12:00,336.64
B,2025-08-13,Wednesday,12:30,341.86
B,2025-08-13,Wednesday,13:00,331.61
B,2025-08-13,Wednesday,13:30,336.35
B,2025-08-13,Wednesday,14:00,336.86
B,2025-08-13,Wednesday,14:30,346.7
B,2025-08-13,Wednesday,15:00,337.21
B,2025-08-13,Wednesday,15:30,338.61
B,2025-08-13,Wednesday,16:00,341.2
B,2025-08-13,Wednesday,16:30,343.48
B,2025-08-13,Wednesday,17:00,341.14
B,2025-08-13,Wednesday,17:30,341.04
B,2025-08-13,Wednesday,18:00,339.55
B,2025-08-13,Wednesday,18:30,337.89
B,2025-08-13,Wednesday,19:00,338.7
B,2025-08-13,Wednesday,19:30,336.22
B,2025-08-13,Wednesday,20:00,336.96
B,2025-08-13,Wednesday,20:30,334.08
B,2025-08-13,Wednesday,21:00,327.26
B,2025-08-13,Wednesday,21:30,338.07
B,2025-08-13,Wednesday,22:00,309.67
B,2025-08-13,Wednesday,22:30,321.51
B,2025-08-13,Wednesday,23:00,306.22
B,2025-08-13,Wednesday,23:30,312.79
B,2025-08-14,Thursday,00:00,315.33
B,2025-08-14,Thursday,00:30,292.13
B,2025-08-14,Thursday,01:00,348.82
B,2025-08-14,Thursday,01:30,348.82
B,2025-08-14,Thursday,02:00,348.82
B,2025-08-14,Thursday,02:30,348.82
B,2025-08-14,Thursday,03:00,348.82
B,2025-08-14,Thursday,03:30,348.82
B,2025-08-14,Thursday,04:00,348.82
B,2025-08-14,Thursday,04:30,348.82
B,2025-08-14,Thursday,05:00,348.82
B,2025-08-14,Thursday,05:30,348.82
B,2025-08-14,Thursday,06:00,348.82
B,2025-08-14,Thursday,06:30,348.82
B,2025-08-14,Thursday,07:00,274.0
B,2025-08-14,Thursday,07:30,288.02
B,2025-08-14,Thursday,08:00,298.02
B,2025-08-14,Thursday,08:30,306.54
B,2025-08-14,Thursday,09:00,311.13
B,2025-08-14,Thursday,09:30,319.17
B,2025-08-14,Thursday,10:00,322.83
B,2025-08-14,Thursday,10:30,331.91
B,2025-08-14,Thursday,11:00,335.39
B,2025-08-14,Thursday,11:30,331.21
B,2025-08-14,Thursday,12:00,335.4
B,2025-08-14,Thursday,12:30,340.13
B,2025-08-14,Thursday,13:00,335.03
B,2025-08-14,Thursday,13:30,333.36
B,2025-08-14,Thursday,14:00,336.22
B,2025-08-14,Thursday,14:30,335.82
B,2025-08-14,Thursday,15:00,340.34
B,2025-08-14,Thursday,15:30,342.56
B,2025-08-14,Thursday,16:00,339.27
B,2025-08-14,Thursday,16:30,339.92
B,2025-08-14,Thursday,17:00,339.62
B,2025-08-14,Thursday,17:30,342.69
B,2025-08-14,Thursday,18:00,336.81
B,2025-08-14,Thursday,18:30,341.12
B,2025-08-14,Thursday,19:00,333.82
B,2025-08-14,Thursday,19:30,334.33
B,2025-08-14,Thursday,20:00,345.66
B,2025-08-14,Thursday,20:30,328.68
B,2025-08-14,Thursday,21:00,331.59
B,2025-08-14,Thursday,21:30,321.42
B,2025-08-14,Thursday,22:00,325.73
B,2025-08-14,Thursday,22:30,312.74
B,2025-08-14,Thursday,23:00,318.76
B,2025-08-14,Thursday,23:30,317.06
B,2025-08-15,Friday,00:00,314.74
B,2025-08-15,Friday,00:30,290.07
B,2025-08-15,Friday,01:00,342.93
B,2025-08-15,Friday,01:30,342.93
B,2025-08-15,Friday,02:00,342.93
B,2025-08-15,Friday,02:30,342.93
B,2025-08-15,Friday,03:00,342.93
B,2025-08-15,Friday,03:30,342.93
B,2025-08-15,Friday,04:00,342.93
B,2025-08-15,Friday,04:30,342.93
B,2025-08-15,Friday,05:00,342.93
B,2025-08-15,Friday,05:30,342.93
B,2025-08-15,Friday,06:00,342.93
B,2025-08-15,Friday,06:30,342.93
B,2025-08-15,Friday,07:00,256.93
B,2025-08-15,Friday,07:30,282.08
B,2025-08-15,Friday,08:00,278.99
B,2025-08-15,Friday,08:30,302.49
B,2025-08-15,Friday,09:00,314.64
B,2025-08-15,Friday,09:30,319.26
B,2025-08-15,Friday,10:00,328.72
B,2025-08-15,Friday,10:30,326.24
B,2025-08-15,Friday,11:00,329.83
B,2025-08-15,Friday,11:30,343.48
B,2025-08-15,Friday,12:00,334.13
B,2025-08-15,Friday,12:30,342.72
B,2025-08-15,Friday,13:00,334.72
B,2025-08-15,Friday,13:30,332.78
B,2025-08-15,Friday,14:00,342.94
B,2025-08-15,Friday,14:30,339.69
B,2025-08-15,Friday,15:00,344.87
B,2025-08-15,Friday,15:30,338.67
B,2025-08-15,Friday,16:00,350.28
B,2025-08-15,Friday,16:30,340.34
B,2025-08-15,Friday,17:00,342.58
B,2025-08-15,Friday,17:30,347.63
B,2025-08-15,Friday,18:00,350.03
B,2025-08-15,Friday,18:30,334.48
B,2025-08-15,Friday,19:00,338.19
B,2025-08-15,Friday,19:30,322.85
B,2025-08-15,Friday,20:00,332.91
B,2025-08-15,Friday,20:30,338.12
B,2025-08-15,Friday,21:00,330.26
B,2025-08-15,Friday,21:30,316.72
B,2025-08-15,Friday,22:00,326.91
B,2025-08-15,Friday,22:30,302.76
B,2025-08-15,Friday,23:00,321.58
B,2025-08-15,Friday,23:30,318.22
B,2025-08-16,Saturday,00:00,294.19
B,2025-08-16,Saturday,00:30,323.41
B,2025-08-16,Saturday,01:00,341.85
B,2025-08-16,Saturday,01:30,341.85
B,2025-08-16,Saturday,02:00,341.85
B,2025-08-16,Saturday,02:30,341.85
B,2025-08-16,Saturday,03:00,341.85
B,2025-08-16,Saturday,03:30,341.85
B,2025-08-16,Saturday,04:00,341.85
B,2025-08-16,Saturday,04:30,341.85
B,2025-08-16,Saturday,05:00,341.85
B,2025-08-16,Saturday,05:30,341.85
B,2025-08-16,Saturday,06:00,341.85
B,2025-08-16,Saturday,06:30,341.85
B,2025-08-16,Saturday,07:00,341.85
B,2025-08-16,Saturday,07:30,312.34
B,2025-08-16,Saturday,08:00,294.2
B,2025-08-16,Saturday,08:30,307.2
B,2025-08-16,Saturday,09:00,286.38
B,2025-08-16,Saturday,09:30,306.75
B,2025-08-16,Saturday,10:00,308.37
B,2025-08-16,Saturday,10:30,318.78
B,2025-08-16,Saturday,11:00,320.95
B,2025-08-16,Saturday,11:30,326.12
B,2025-08-16,Saturday,12:00,321.96
B,2025-08-16,Saturday,12:30,323.68
B,2025-08-16,Saturday,13:00,325.2
B,2025-08-16,Saturday,13:30,320.91
B,2025-08-16,Saturday,14:00,328.1
B,2025-08-16,Saturday,14:30,333.59
B,2025-08-16,Saturday,15:00,324.38
B,2025-08-16,Saturday,15:30,318.49
B,2025-08-16,Saturday,16:00,332.07
B,2025-08-16,Saturday,16:30,337.66
B,2025-08-16,Saturday,17:00,332.17
B,2025-08-16,Saturday,17:30,335.98
B,2025-08-16,Saturday,18:00,342.9
B,2025-08-16,Saturday,18:30,332.74
B,2025-08-16,Saturday,19:00,331.97
B,2025-08-16,Saturday,19:30,317.75
B,2025-08-16,Saturday,20:00,318.98
B,2025-08-16,Saturday,20:30,308.16
B,2025-08-16,Saturday,21:00,309.74
B,2025-08-16,Saturday,21:30,313.82
B,2025-08-16,Saturday,22:00,303.09
B,2025-08-16,Saturday,22:30,315.59
B,2025-08-16,Saturday,23:00,290.8
B,2025-08-16,Saturday,23:30,300.21
B,2025-08-17,Sunday,00:00,289.55
B,2025-08-17,Sunday,00:30,256.58
B,2025-08-17,Sunday,01:00,346.82
B,2025-08-17,Sunday,01:30,346.82
B,2025-08-17,Sunday,02:00,346.82
B,2025-08-17,Sunday,02:30,346.82
B,2025-08-17,Sunday,03:00,346.82
B,2025-08-17,Sunday,03:30,346.82
B,2025-08-17,Sunday,04:00,346.82
B,2025-08-17,Sunday,04:30,346.82
B,2025-08-17,Sunday,05:00,346.82
B,2025-08-17,Sunday,05:30,346.82
B,2025-08-17,Sunday,06:00,346.82
B,2025-08-17,Sunday,06:30,346.82
B,2025-08-17,Sunday,07:00,346.82
B,2025-08-17,Sunday,07:30,346.82
B,2025-08-17,Sunday,08:00,268.52
B,2025-08-17,Sunday,08:30,301.89
B,2025-08-17,Sunday,09:00,298.17
B,2025-08-17,Sunday,09:30,303.72
B,2025-08-17,Sunday,10:00,296.18
B,2025-08-17,Sunday,10:30,316.31
B,2025-08-17,Sunday,11:00,307.47
B,2025-08-17,Sunday,11:30,302.24
B,2025-08-17,Sunday,12:00,297.58
B,2025-08-17,Sunday,12:30,308.66
B,2025-08-17,Sunday,13:00,298.49
B,2025-08-17,Sunday,13:30,304.21
B,2025-08-17,Sunday,14:00,312.64
B,2025-08-17,Sunday,14:30,309.35
B,2025-08-17,Sunday,15:00,309.63
B,2025-08-17,Sunday,15:30,308.34
B,2025-08-17,Sunday,16:00,302.2
B,2025-08-17,Sunday,16:30,299.57
B,2025-08-17,Sunday,17:00,314.63
B,2025-08-17,Sunday,17:30,312.4
B,2025-08-17,Sunday,18:00,305.52
B,2025-08-17,Sunday,18:30,311.54
B,2025-08-17,Sunday,19:00,293.36
B,2025-08-17,Sunday,19:30,314.72
B,2025-08-17,Sunday,20:00,306.16
B,2025-08-17,Sunday,20:30,303.62
B,2025-08-17,Sunday,21:00,301.57
B,2025-08-17,Sunday,21:30,310.9
B,2025-08-17,Sunday,22:00,319.6
B,2025-08-17,Sunday,22:30,300.03
B,2025-08-17,Sunday,23:00,257.99
B,2025-08-17,Sunday,23:30,269.28
B,2025-08-18,Monday,00:00,341.9
B,2025-08-18,Monday,00:30,317.07
B,2025-08-18,Monday,01:00,330.83
B,2025-08-18,Monday,01:30,330.83
B,2025-08-18,Monday,02:00,330.83
B,2025-08-18,Monday,02:30,330.83
B,2025-08-18,Monday,03:00,330.83
B,2025-08-18,Monday,03:30,330.83
B,2025-08-18,Monday,04:00,330.83
B,2025-08-18,Monday,04:30,330.83
B,2025-08-18,Monday,05:00,330.83
B,2025-08-18,Monday,05:30,330.83
B,2025-08-18,Monday,06:00,330.83
B,2025-08-18,Monday,06:30,330.83
B,2025-08-18,Monday,07:00,281.21
B,2025-08-18,Monday,07:30,285.33
B,2025-08-18,Monday,08:00,283.05
B,2025-08-18,Monday,08:30,299.99
B,2025-08-18,Monday,09:00,306.8
B,2025-08-18,Monday,09:30,320.72
B,2025-08-18,Monday,10:00,328.97
B,2025-08-18,Monday,10:30,337.99
B,2025-08-18,Monday,11:00,339.56
B,2025-08-18,Monday,11:30,341.35
B,2025-08-18,Monday,12:00,337.45
B,2025-08-18,Monday,12:30,344.89
B,2025-08-18,Monday,13:00,344.62
B,2025-08-18,Monday,13:30,338.31
B,2025-08-18,Monday,14:00,337.09
B,2025-08-18,Monday,14:30,339.68
B,2025-08-18,Monday,15:00,341.91
B,2025-08-18,Monday,15:30,343.87
B,2025-08-18,Monday,16:00,342.39
B,2025-08-18,Monday,16:30,352.24
B,2025-08-18,Monday,17:00,348.03
B,2025-08-18,Monday,17:30,350.35
B,2025-08-18,Monday,18:00,350.83
B,2025-08-18,Monday,18:30,341.62
B,2025-08-18,Monday,19:00,352.71
B,2025-08-18,Monday,19:30,338.88
B,2025-08-18,Monday,20:00,336.0
B,2025-08-18,Monday,20:30,327.36
B,2025-08-18,Monday,21:00,330.56
B,2025-08-18,Monday,21:30,335.49
B,2025-08-18,Monday,22:00,319.93
B,2025-08-18,Monday,22:30,312.69
B,2025-08-18,Monday,23:00,301.02
B,2025-08-18,Monday,23:30,297.56
B,2025-08-19,Tuesday,00:00,304.49
B,2025-08-19,Tuesday,00:30,310.31
B,2025-08-19,Tuesday,01:00,313.05
B,2025-08-19,Tuesday,01:30,313.05
B,2025-08-19,Tuesday,02:00,313.05
B,2025-08-19,Tuesday,02:30,313.05
B,2025-08-19,Tuesday,03:00,313.05
B,2025-08-19,Tuesday,03:30,313.05
B,2025-08-19,Tuesday,04:00,313.05
B,2025-08-19,Tuesday,04:30,313.05
B,2025-08-19,Tuesday,05:00,313.05
B,2025-08-19,Tuesday,05:30,313.05
B,2025-08-19,Tuesday,06:00,313.05
B,2025-08-19,Tuesday,06:30,313.05
B,2025-08-19,Tuesday,07:00,268.39
B,2025-08-19,Tuesday,07:30,293.61
B,2025-08-19,Tuesday,08:00,276.08
B,2025-08-19,Tuesday,08:30,305.21
B,2025-08-19,Tuesday,09:00,302.28
B,2025-08-19,Tuesday,09:30,320.49
B,2025-08-19,Tuesday,10:00,314.56
B,2025-08-19,Tuesday,10:30,327.37
B,2025-08-19,Tuesday,11:00,331.57
B,2025-08-19,Tuesday,11:30,332.23
B,2025-08-19,Tuesday,12:00,340.46
B,2025-08-19,Tuesday,12:30,341.29
B,2025-08-19,Tuesday,13:00,341.01
B,2025-08-19,Tuesday,13:30,339.06
B,2025-08-19,Tuesday,14:00,333.44
B,2025-08-19,Tuesday,14:30,342.39
B,2025-08-19,Tuesday,15:00,333.86
B,2025-08-19,Tuesday,15:30,339.15
B,2025-08-19,Tuesday,16:00,345.71
B,2025-08-19,Tuesday,16:30,343.88
B,2025-08-19,Tuesday,17:00,347.19
B,2025-08-19,Tuesday,17:30,348.28
B,2025-08-19,Tuesday,18:00,342.01
B,2025-08-19,Tuesday,18:30,338.02
B,2025-08-19,Tuesday,19:00,337.04
B,2025-08-19,Tuesday,19:30,338.42
B,2025-08-19,Tuesday,20:00,331.61
B,2025-08-19,Tuesday,20:30,324.46
B,2025-08-19,Tuesday,21:00,325.68
B,2025-08-19,Tuesday,21:30,325.95
B,2025-08-19,Tuesday,22:00,330.83
B,2025-08-19,Tuesday,22:30,312.14
B,2025-08-19,Tuesday,23:00,311.37
B,2025-08-19,Tuesday,23:30,298.1
B,2025-08-20,Wednesday,00:00,306.03
B,2025-08-20,Wednesday,00:30,294.18
B,2025-08-20,Wednesday,01:00,343.81
B,2025-08-20,Wednesday,01:30,343.81
B,2025-08-20,Wednesday,02:00,343.81
B,2025-08-20,Wednesday,02:30,343.81
B,2025-08-20,Wednesday,03:00,343.81
B,2025-08-20,Wednesday,03:30,343.81
B,2025-08-20,Wednesday,04:00,343.81
B,2025-08-20,Wednesday,04:30,343.81
B,2025-08-20,Wednesday,05:00,343.81
B,2025-08-20,Wednesday,05:30,343.81
B,2025-08-20,Wednesday,06:00,343.81
B,2025-08-20,Wednesday,06:30,343.81
B,2025-08-20,Wednesday,07:00,253.86
B,2025-08-20,Wednesday,07:30,296.11
B,2025-08-20,Wednesday,08:00,290.09
B,2025-08-20,Wednesday,08:30,308.77
B,2025-08-20,Wednesday,09:00,306.67
B,2025-08-20,Wednesday,09:30,312.87
B,2025-08-20,Wednesday,10:00,317.19
B,2025-08-20,Wednesday,10:30,332.51
B,2025-08-20,Wednesday,11:00,334.12
B,2025-08-20,Wednesday,11:30,334.7
B,2025-08-20,Wednesday,12:00,336.08
B,2025-08-20,Wednesday,12:30,341.3
B,2025-08-20,Wednesday,13:00,331.05
B,2025-08-20,Wednesday,13:30,335.79
B,2025-08-20,Wednesday,14:00,336.3
B,2025-08-20,Wednesday,14:30,346.14
B,2025-08-20,Wednesday,15:00,336.65
B,2025-08-20,Wednesday,15:30,338.06
B,2025-08-20,Wednesday,16:00,340.65
B,2025-08-20,Wednesday,16:30,342.92
B,2025-08-20,Wednesday,17:00,340.58
B,2025-08-20,Wednesday,17:30,340.48
B,2025-08-20,Wednesday,18:00,338.99
B,2025-08-20,Wednesday,18:30,337.33
B,2025-08-20,Wednesday,19:00,338.14
B,2025-08-20,Wednesday,19:30,335.67
B,2025-08-20,Wednesday,20:00,336.4
B,2025-08-20,Wednesday,20:30,333.52
B,2025-08-20,Wednesday,21:00,326.7
B,2025-08-20,Wednesday,21:30,337.52
B,2025-08-20,Wednesday,22:00,309.11
B,2025-08-20,Wednesday,22:30,320.95
B,2025-08-20,Wednesday,23:00,305.66
B,2025-08-20,Wednesday,23:30,312.23
B,2025-08-21,Thursday,00:00,314.53
B,2025-08-21,Thursday,00:30,291.32
B,2025-08-21,Thursday,01:00,340.77
B,2025-08-21,Thursday,01:30,340.77
B,2025-08-21,Thursday,02:00,340.77
B,2025-08-21,Thursday,02:30,340.77
B,2025-08-21,Thursday,03:00,340.77
B,2025-08-21,Thursday,03:30,340.77
B,2025-08-21,Thursday,04:00,340.77
B,2025-08-21,Thursday,04:30,340.77
B,2025-08-21,Thursday,05:00,340.77
B,2025-08-21,Thursday,05:30,340.77
B,2025-08-21,Thursday,06:00,340.77
B,2025-08-21,Thursday,06:30,340.77
B,2025-08-21,Thursday,07:00,273.19
B,2025-08-21,Thursday,07:30,287.21
B,2025-08-21,Thursday,08:00,297.22
B,2025-08-21,Thursday,08:30,305.74
B,2025-08-21,Thursday,09:00,310.33
B,2025-08-21,Thursday,09:30,318.37
B,2025-08-21,Thursday,10:00,322.03
B,2025-08-21,Thursday,10:30,331.11
B,2025-08-21,Thursday,11:00,334.58
B,2025-08-21,Thursday,11:30,330.4
B,2025-08-21,Thursday,12:00,334.6
B,2025-08-21,Thursday,12:30,339.33
B,2025-08-21,Thursday,13:00,334.22
B,2025-08-21,Thursday,13:30,332.55
B,2025-08-21,Thursday,14:00,335.41
B,2025-08-21,Thursday,14:30,335.01
B,2025-08-21,Thursday,15:00,339.53
B,2025-08-21,Thursday,15:30,341.76
B,2025-08-21,Thursday,16:00,338.47
B,2025-08-21,Thursday,16:30,339.11
B,2025-08-21,Thursday,17:00,338.82
B,2025-08-21,Thursday,17:30,341.88
B,2025-08-21,Thursday,18:00,336.0
B,2025-08-21,Thursday,18:30,340.31
B,2025-08-21,Thursday,19:00,333.01
B,2025-08-21,Thursday,19:30,333.53
B,2025-08-21,Thursday,20:00,344.86
B,2025-08-21,Thursday,20:30,327.87
B,2025-08-21,Thursday,21:00,330.79
B,2025-08-21,Thursday,21:30,320.62
B,2025-08-21,Thursday,22:00,324.93
B,2025-08-21,Thursday,22:30,311.93
B,2025-08-21,Thursday,23:00,317.95
B,2025-08-21,Thursday,23:30,316.25
B,2025-08-22,Friday,00:00,314.92
B,2025-08-22,Friday,00:30,290.25
B,2025-08-22,Friday,01:00,344.72
B,2025-08-22,Friday,01:30,344.72
B,2025-08-22,Friday,02:00,344.72
B,2025-08-22,Friday,02:30,344.72
B,2025-08-22,Friday,03:00,344.72
B,2025-08-22,Friday,03:30,344.72
B,2025-08-22,Friday,04:00,344.72
B,2025-08-22,Friday,04:30,344.72
B,2025-08-22,Friday,05:00,344.72
B,2025-08-22,Friday,05:30,344.72
B,2025-08-22,Friday,06:00,344.72
B,2025-08-22,Friday,06:30,344.72
B,2025-08-22,Friday,07:00,257.11
B,2025-08-22,Friday,07:30,282.26
B,2025-08-22,Friday,08:00,279.17
B,2025-08-22,Friday,08:30,302.66
B,2025-08-22,Friday,09:00,314.82
B,2025-08-22,Friday,09:30,319.44
B,2025-08-22,Friday,10:00,328.9
B,2025-08-22,Friday,10:30,326.42
B,2025-08-22,Friday,11:00,330.01
B,2025-08-22,Friday,11:30,343.66
B,2025-08-22,Friday,12:00,334.31
B,2025-08-22,Friday,12:30,342.89
B,2025-08-22,Friday,13:00,334.9
B,2025-08-22,Friday,13:30,332.96
B,2025-08-22,Friday,14:00,343.12
B,2025-08-22,Friday,14:30,339.87
B,2025-08-22,Friday,15:00,345.05
B,2025-08-22,Friday,15:30,338.85
B,2025-08-22,Friday,16:00,350.46
B,2025-08-22,Friday,16:30,340.51
B,2025-08-22,Friday,17:00,342.76
B,2025-08-22,Friday,17:30,347.81
B,2025-08-22,Friday,18:00,350.21
B,2025-08-22,Friday,18:30,334.66
B,2025-08-22,Friday,19:00,338.37
B,2025-08-22,Friday,19:30,323.03
B,2025-08-22,Friday,20:00,333.09
B,2025-08-22,Friday,20:30,338.3
B,2025-08-22,Friday,21:00,330.44
B,2025-08-22,Friday,21:30,316.9
B,2025-08-22,Friday,22:00,327.09
B,2025-08-22,Friday,22:30,302.94
B,2025-08-22,Friday,23:00,321.76
B,2025-08-22,Friday,23:30,318.4
B,2025-08-23,Saturday,00:00,294.79
B,2025-08-23,Saturday,00:30,324.01
B,2025-08-23,Saturday,01:00,347.87
B,2025-08-23,Saturday,01:30,347.87
B,2025-08-23,Saturday,02:00,347.87
B,2025-08-23,Saturday,02:30,347.87
B,2025-08-23,Saturday,03:00,347.87
B,2025-08-23,Saturday,03:30,347.87
B,2025-08-23,Saturday,04:00,347.87
B,2025-08-23,Saturday,04:30,347.87
B,2025-08-23,Saturday,05:00,347.87
B,2025-08-23,Saturday,05:30,347.87
B,2025-08-23,Saturday,06:00,347.87
B,2025-08-23,Saturday,06:30,347.87
B,2025-08-23,Saturday,07:00,347.87
B,2025-08-23,Saturday,07:30,312.94
B,2025-08-23,Saturday,08:00,294.8
B,2025-08-23,Saturday,08:30,307.8
B,2025-08-23,Saturday,09:00,286.98
B,2025-08-23,Saturday,09:30,307.35
B,2025-08-23,Saturday,10:00,308.97
B,2025-08-23,Saturday,10:30,319.38
B,2025-08-23,Saturday,11:00,321.55
B,2025-08-23,Saturday,11:30,326.72
B,2025-08-23,Saturday,12:00,322.56
B,2025-08-23,Saturday,12:30,324.28
B,2025-08-23,Saturday,13:00,325.8
B,2025-08-23,Saturday,13:30,321.52
B,2025-08-23,Saturday,14:00,328.7
B,2025-08-23,Saturday,14:30,334.19
B,2025-08-23,Saturday,15:00,324.98
B,2025-08-23,Saturday,15:30,319.09
B,2025-08-23,Saturday,16:00,332.67
B,2025-08-23,Saturday,16:30,338.26
B,2025-08-23,Saturday,17:00,332.77
B,2025-08-23,Saturday,17:30,336.58
B,2025-08-23,Saturday,18:00,343.51
B,2025-08-23,Saturday,18:30,333.34
B,2025-08-23,Saturday,19:00,332.57
B,2025-08-23,Saturday,19:30,318.35
B,2025-08-23,Saturday,20:00,319.58
B,2025-08-23,Saturday,20:30,308.76
B,2025-08-23,Saturday,21:00,310.34
B,2025-08-23,Saturday,21:30,314.42
B,2025-08-23,Saturday,22:00,303.69
B,2025-08-23,Saturday,22:30,316.19
B,2025-08-23,Saturday,23:00,291.4
B,2025-08-23,Saturday,23:30,300.81
B,2025-08-24,Sunday,00:00,288.59
B,2025-08-24,Sunday,00:30,255.62
B,2025-08-24,Sunday,01:00,337.21
B,2025-08-24,Sunday,01:30,337.21
B,2025-08-24,Sunday,02:00,337.21
B,2025-08-24,Sunday,02:30,337.21
B,2025-08-24,Sunday,03:00,337.21
B,2025-08-24,Sunday,03:30,337.21
B,2025-08-24,Sunday,04:00,337.21
B,2025-08-24,Sunday,04:30,337.21
B,2025-08-24,Sunday,05:00,337.21
B,2025-08-24,Sunday,05:30,337.21
B,2025-08-24,Sunday,06:00,337.21
